,Name,Date,Time,Category,SubCategory,Max,Min,SalesStart,SalesEnd,Status,City,State,Latitude,Longitude,Description,Currency,URL,ID,Venues
843,St. Louis Cardinals vs. Los Angeles Dodgers,2024-08-17,18:15:00,Baseball,MLB,0.0,0.0,1900-01-01 18:00:00,2024-08-17 23:15:00,onsale,Saint Louis,Missouri,38.635101,-90.187798,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1AdPOxb,Z7r9jZ1AdPOxb,N/A
844,Harry Potter and the Cursed Child,2024-02-27,19:00:00,Performance Art,Performance Art,0.0,0.0,1900-01-01 18:00:00,2024-02-28 00:00:00,onsale,New York,New York,40.7593,-73.990196,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1A7Z9Ox,Z7r9jZ1A7Z9Ox,N/A
845,Harry Potter and the Cursed Child,2024-03-06,13:00:00,Performance Art,Performance Art,0.0,0.0,1900-01-01 18:00:00,2024-03-06 18:00:00,onsale,New York,New York,40.7593,-73.990196,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1A7Z9Ow,Z7r9jZ1A7Z9Ow,N/A
846,Harry Potter and the Cursed Child,2024-03-09,19:00:00,Performance Art,Performance Art,0.0,0.0,1900-01-01 18:00:00,2024-03-10 00:00:00,onsale,New York,New York,40.7593,-73.990196,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1A7Z9Og,Z7r9jZ1A7Z9Og,N/A
847,Los Angeles Dodgers vs. Boston Red Sox,2024-07-20,16:15:00,Baseball,MLB,0.0,0.0,1900-01-01 06:00:00,2024-07-20 23:15:00,onsale,Los Angeles,California,34.0658,-118.2388,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1AdP9AF,Z7r9jZ1AdP9AF,N/A
848,Hamilton,2024-03-31,19:00:00,Theatre,Musical,0.0,0.0,1900-01-01 06:00:00,2024-03-31 23:00:00,onsale,Sarasota,Florida,27.3396,-82.539597,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1Adxe8E,Z7r9jZ1Adxe8E,N/A
849,New York Yankees v. Minnesota Twins * Premium Seating *,2024-06-04,19:05:00,Baseball,MLB,1725.0,390.0,2023-09-13 14:00:00,2024-06-04 23:05:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/new-york-yankees-v-minnesota-twins-bronx-new-york-06-04-2024/event/1D005F26C50D4877,G5vVZ9whAdf-M,N/A
850,Milwaukee Brewers vs. New York Yankees,2024-04-28,13:10:00,Baseball,MLB,0.0,0.0,1900-01-01 18:00:00,2024-04-28 18:10:00,onsale,Milwaukee,Wisconsin,43.020401,-88.016899,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1AdPbba,Z7r9jZ1AdPbba,N/A
851,New York Yankees v. Baltimore Orioles * Premium Seating *,2024-06-19,19:05:00,Baseball,MLB,1725.0,390.0,2023-09-13 14:00:00,2024-06-19 23:05:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/new-york-yankees-v-baltimore-orioles-bronx-new-york-06-19-2024/event/1D005F26C51248AD,G5vVZ9whA70xc,N/A
852,Hamilton,2024-03-31,13:00:00,Theatre,Musical,0.0,0.0,1900-01-01 06:00:00,2024-03-31 17:00:00,onsale,Sarasota,Florida,27.3396,-82.539597,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1Adxe8J,Z7r9jZ1Adxe8J,N/A
853,Harry Potter and the Cursed Child,2024-04-11,19:00:00,Performance Art,Performance Art,0.0,0.0,1900-01-01 18:00:00,2024-04-11 23:00:00,onsale,New York,New York,40.7593,-73.990196,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1A7Z9-V,Z7r9jZ1A7Z9-V,N/A
854,Harry Potter and the Cursed Child,2024-04-02,19:00:00,Performance Art,Performance Art,0.0,0.0,1900-01-01 18:00:00,2024-04-02 23:00:00,onsale,New York,New York,40.7593,-73.990196,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1A7Z9-x,Z7r9jZ1A7Z9-x,N/A
855,Hamilton,2024-03-30,20:00:00,Theatre,Musical,0.0,0.0,1900-01-01 06:00:00,2024-03-31 00:00:00,onsale,Sarasota,Florida,27.3396,-82.539597,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1Adxe8x,Z7r9jZ1Adxe8x,N/A
856,Harry Potter and the Cursed Child,2024-03-03,14:00:00,Performance Art,Performance Art,0.0,0.0,1900-01-01 18:00:00,2024-03-03 19:00:00,onsale,New York,New York,40.7593,-73.990196,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1A7Z9Ot,Z7r9jZ1A7Z9Ot,N/A
857,Pinstripe Pass * New York Yankees v. Oakland Athletics,2024-04-23,19:05:00,Baseball,MLB,16.0,16.0,2023-09-13 14:00:00,2024-04-23 23:05:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/pinstripe-pass-new-york-yankees-v-bronx-new-york-04-23-2024/event/1D005F26CE7E4F6A,G5vVZ9whCL0Wn,N/A
858,Harry Potter and the Cursed Child,2024-03-10,14:00:00,Performance Art,Performance Art,0.0,0.0,1900-01-01 18:00:00,2024-03-10 18:00:00,onsale,New York,New York,40.7593,-73.990196,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1A7Z9OM,Z7r9jZ1A7Z9OM,N/A
859,Harry Potter and the Cursed Child,2024-03-01,19:00:00,Performance Art,Performance Art,0.0,0.0,1900-01-01 18:00:00,2024-03-02 00:00:00,onsale,New York,New York,40.7593,-73.990196,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1A7Z9OJ,Z7r9jZ1A7Z9OJ,N/A
860,Hamilton,2024-03-30,14:00:00,Theatre,Musical,0.0,0.0,1900-01-01 06:00:00,2024-03-30 18:00:00,onsale,Sarasota,Florida,27.3396,-82.539597,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1Adxe8P,Z7r9jZ1Adxe8P,N/A
861,Harry Potter and the Cursed Child,2024-03-17,14:00:00,Performance Art,Performance Art,0.0,0.0,1900-01-01 18:00:00,2024-03-17 18:00:00,onsale,New York,New York,40.7593,-73.990196,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1A7Z9-A,Z7r9jZ1A7Z9-A,N/A
862,Pinstripe Pass * New York Yankees v. Oakland Athletics,2024-04-24,19:05:00,Baseball,MLB,16.0,16.0,2023-09-13 14:00:00,2024-04-24 23:05:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/pinstripe-pass-new-york-yankees-v-bronx-new-york-04-24-2024/event/1D005F26CE7E4F6C,G5vVZ9whCL0Wi,N/A
863,Harry Potter and the Cursed Child,2024-03-02,19:00:00,Performance Art,Performance Art,0.0,0.0,1900-01-01 18:00:00,2024-03-03 00:00:00,onsale,New York,New York,40.7593,-73.990196,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1A7Z9OE,Z7r9jZ1A7Z9OE,N/A
864,Pinstripe Pass * New York Yankees v. Minnesota Twins,2024-06-06,19:05:00,Baseball,MLB,16.0,16.0,2023-09-13 14:00:00,2024-06-06 23:05:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/pinstripe-pass-new-york-yankees-v-bronx-new-york-06-06-2024/event/1D005F26CE824FBC,G5vVZ9whCO0XH,N/A
865,The Spinners,2024-05-05,19:00:00,Country,Country Folk,0.0,0.0,1900-01-01 06:00:00,2024-05-05 23:00:00,onsale,Columbus,Ohio,39.965099,-83,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1Ad0yup,Z7r9jZ1Ad0yup,N/A
866,Los Angeles Angels vs. Los Angeles Dodgers,2024-09-03,18:38:00,Baseball,MLB,0.0,0.0,1900-01-01 18:00:00,2024-09-04 01:38:00,onsale,Anaheim,California,33.839298,-117.870796,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1AdPb19,Z7r9jZ1AdPb19,N/A
867,Henderson Silver Knights vs. Tucson Roadrunners,2024-03-02,19:00:00,Miscellaneous,Miscellaneous,0.0,0.0,1900-01-01 06:00:00,2024-03-03 03:00:00,onsale,Henderson,Nevada,36.030201,-115.059799,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1AdPy03,Z7r9jZ1AdPy03,N/A
868,Los Angeles Dodgers vs. Kansas City Royals,2024-06-14,19:10:00,Baseball,MLB,0.0,0.0,1900-01-01 06:00:00,2024-06-15 02:10:00,onsale,Los Angeles,California,34.0658,-118.2388,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1AdP97S,Z7r9jZ1AdP97S,N/A
869,Pittsburgh Pirates vs. Los Angeles Dodgers,2024-06-05,18:40:00,Baseball,MLB,0.0,0.0,1900-01-01 18:00:00,2024-06-05 22:40:00,onsale,Pittsburgh,Pennsylvania,40.455898,-80.066299,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1AdPbjz,Z7r9jZ1AdPbjz,N/A
870,Pinstripe Pass * New York Yankees v. Seattle Mariners,2024-05-22,19:05:00,Baseball,MLB,16.0,16.0,2023-09-13 14:00:00,2024-05-22 23:05:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/pinstripe-pass-new-york-yankees-v-bronx-new-york-05-22-2024/event/1D005F26CE814FAB,G5vVZ9whCOfXl,N/A
871,Harry Potter and the Cursed Child,2024-03-31,14:00:00,Performance Art,Performance Art,0.0,0.0,1900-01-01 18:00:00,2024-03-31 18:00:00,onsale,New York,New York,40.7593,-73.990196,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1A7Z9--,Z7r9jZ1A7Z9--,N/A
872,Harry Potter and the Cursed Child,2024-03-20,13:00:00,Performance Art,Performance Art,0.0,0.0,1900-01-01 18:00:00,2024-03-20 17:00:00,onsale,New York,New York,40.7593,-73.990196,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1A7Z9-F,Z7r9jZ1A7Z9-F,N/A
873,Harry Potter and the Cursed Child,2024-03-24,14:00:00,Performance Art,Performance Art,0.0,0.0,1900-01-01 18:00:00,2024-03-24 18:00:00,onsale,New York,New York,40.7593,-73.990196,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1A7Z9-K,Z7r9jZ1A7Z9-K,N/A
874,Harry Potter and the Cursed Child,2024-03-05,19:00:00,Performance Art,Performance Art,0.0,0.0,1900-01-01 18:00:00,2024-03-06 00:00:00,onsale,New York,New York,40.7593,-73.990196,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1A7Z9OY,Z7r9jZ1A7Z9OY,N/A
875,Pinstripe Pass * New York Yankees v. Minnesota Twins,2024-06-05,19:05:00,Baseball,MLB,16.0,16.0,2023-09-13 14:00:00,2024-06-05 23:05:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/pinstripe-pass-new-york-yankees-v-bronx-new-york-06-05-2024/event/1D005F26CE824FBA,G5vVZ9whCO0XB,N/A
